id,lat,long,State,AUTO_UNIQUE_ID_2015-11-30_prg140230_geo_2450_end,UpdatedReverseGeocoding,TimeTaken,TransactionId,Source,ErrorMessage,Version,ComputedAPN,ComputedStreetAddress,ComputedCity,ComputedState,ComputedZip,ComputedZipPlus4
3990,40.742,-73.9907,NY,1541,1,14578.2183,,AggieReverseGeocoder,,4.01,1008240053,26 W 23RD ST,New York,NY,10010,5212
3991,40.7692,-73.9673,NY,1542,1,15921.9769,,AggieReverseGeocoder,,4.01,1013820049,809 MADISON AVE,New York,NY,10065,5904
3992,40.7896,-73.9401,NY,1543,1,15796.9761,,AggieReverseGeocoder,,4.01,1016780001,2086 2ND AVE,New York,NY,10029,4104
3993,40.7729,-73.9934,NY,1544,1,484.3781,,AggieReverseGeocoder,,4.01,1011710001,5 W END AVE,New York,NY,10023,7806
3994,40.7001,-73.9918,NY,1545,1,15296.9729,,AggieReverseGeocoder,,4.01,3002110022,82 POPLAR ST,New York,NY,11201,1310
3995,40.7674,-73.9824,NY,1546,1,14640.7187,,AggieReverseGeocoder,,4.01,1010480033,4 COLUMBUS CIR,New York,NY,10019,1100
3996,40.7592,-73.9923,NY,1547,1,15656.3502,,AggieReverseGeocoder,,4.01,1010530029,607 9TH AVE,New York,NY,10036,3707
3997,40.7727,-73.9269,NY,1548,1,17843.8642,,AggieReverseGeocoder,,4.01,4008850012,1815 27TH AVE,New York,NY,11102,3735
3998,40.7464,-73.9169,NY,1549,1,23453.2751,,AggieReverseGeocoder,,4.01,4001360027,4702 SKILLMAN AVE,New York,NY,11104,2115
3999,40.7296,-74.0008,NY,1550,1,14796.9697,,AggieReverseGeocoder,,4.01,1005400004,110 MACDOUGAL ST,New York,NY,10012,5003
4000,40.7494,-73.9174,NY,1551,1,22375.1432,,AggieReverseGeocoder,,4.01,4001250028,4601 39TH AVE,New York,NY,11104,1455
4001,40.746,-73.9886,NY,1552,1,18187.6164,,AggieReverseGeocoder,,4.01,1008300062,1195 BROADWAY,New York,NY,10001,5402
4002,40.7382,-73.9968,NY,1553,1,15125.0968,,AggieReverseGeocoder,,4.01,1007900040,547 AVENUE OF THE AMERICAS,New York,NY,10011,2017
4003,40.7717,-73.983,NY,1554,1,13015.7083,,AggieReverseGeocoder,,4.01,1011340001,60 COLUMBUS AVE,New York,NY,10023,6904
4004,40.8496,-73.9183,NY,1555,1,9625.0616,,AggieReverseGeocoder,,4.01,2028780169,1705 ANDREWS AVE,New York,NY,10453,6881
4005,40.6403,-73.7435,NY,1556,1,7531.2982,,AggieReverseGeocoder,,4.01,4138950001,24806 ROCKAWAY BLVD,New York,NY,11422,3121
4006,40.742,-73.9829,NY,1557,1,15234.4725,,AggieReverseGeocoder,,4.01,1008820061,97 LEXINGTON AVE,New York,NY,10016,8919
4007,40.7391,-73.9932,NY,1558,1,14578.2183,,AggieReverseGeocoder,,4.01,1008200026,23 W 18TH ST,New York,NY,10011,4601
4008,40.7633,-73.9176,NY,1559,1,20156.379,,AggieReverseGeocoder,,4.01,4006590124,3053 37TH ST,New York,NY,11103,3808
4009,40.7551,-73.9887,NY,1560,1,14828.2199,,AggieReverseGeocoder,,4.01,1007890030,205 W 39TH ST,New York,NY,10018,3102
4010,40.7427,-73.9503,NY,1561,1,18890.7459,,AggieReverseGeocoder,,4.01,4000620019,1140 49TH AVE,New York,NY,11101,5615
4011,40.6753,-73.9623,NY,1562,1,18562.6188,,AggieReverseGeocoder,,4.01,3011670018,500 PARK PL,New York,NY,11238,4606
4012,40.7849,-73.9487,NY,1563,1,15578.2247,,AggieReverseGeocoder,,4.01,1015410021,1849 2ND AVE,New York,NY,10128,3864
4013,40.7993,-73.9391,NY,1564,1,14859.4701,,AggieReverseGeocoder,,4.01,1017670033,2162 3RD AVE,New York,NY,10035,4003
4014,40.6417,-73.8985,NY,1565,1,19453.2495,,AggieReverseGeocoder,,4.01,3082220001,1660 AVENUE K,New York,NY,11230,
4015,40.8082,-73.9452,NY,1566,1,10328.1911,,AggieReverseGeocoder,,4.01,1017230069,310 MALCOLM X BLVD,New York,NY,10027,4405
4016,40.768,-73.9604,NY,1567,1,18687.6196,,AggieReverseGeocoder,,4.01,1014250013,217 E 70TH ST,New York,NY,10021,5212
4017,40.6887,-73.9998,NY,1568,1,18031.3654,,AggieReverseGeocoder,,4.01,3003040017,110 WARREN ST,New York,NY,11201,5915
4018,40.6654,-73.7748,NY,1569,1,11328.1975,,AggieReverseGeocoder,,4.01,4132830170,16804 144TH DR,New York,NY,11434,4804
4019,40.765,-73.9611,NY,1570,1,16015.7275,,AggieReverseGeocoder,,4.01,1014417501,301 E 66TH ST,New York,NY,10065,6205
4020,40.6926,-73.9475,NY,1571,1,20515.7563,,AggieReverseGeocoder,,4.01,3017710062,97 PULASKI ST,New York,NY,11206,6803
4021,40.7845,-73.9498,NY,1572,1,15656.3502,,AggieReverseGeocoder,,4.01,1015410001,1695 3RD AVE,New York,NY,10128,2503
4022,40.744,-73.9895,NY,1573,1,14281.3414,,AggieReverseGeocoder,,4.01,1008270022,13 W 25TH ST,New York,NY,10010,2002
4023,40.7775,-73.9031,NY,1574,1,20547.0065,,AggieReverseGeocoder,,4.01,4008260001,3617 20TH AVE,New York,NY,11105,1621
4024,40.8273,-73.9387,NY,1575,1,10390.6915,,AggieReverseGeocoder,,4.01,1020460039,302 W 152ND ST,New York,NY,10039,1538
4025,40.7782,-73.9484,NY,1576,1,16078.2279,,AggieReverseGeocoder,,4.01,1015507501,360 E 88TH ST,New York,NY,10128,4982
4026,40.7368,-73.8777,NY,1577,1,25093.9106,,AggieReverseGeocoder,,4.01,4015490028,8515 QUEENS BLVD,New York,NY,11373,4248
4027,40.7248,-73.9989,NY,1578,1,14140.7155,,AggieReverseGeocoder,,4.01,1005130035,93 PRINCE ST,New York,NY,10012,3218
4028,40.8384,-73.9249,NY,1579,1,9265.6843,,AggieReverseGeocoder,,4.01,2025170001,75 W 168TH ST,New York,NY,10452,3402
4029,40.643,-73.9771,NY,1580,1,18296.9921,,AggieReverseGeocoder,,4.01,3053360082,303 BEVERLEY RD,New York,NY,11218,3151
4030,40.8005,-73.968,NY,1581,1,11890.7011,,AggieReverseGeocoder,,4.01,1018770015,2748 BROADWAY,New York,NY,10025,2802
4031,40.7422,-73.8993,NY,1582,1,21984.5157,,AggieReverseGeocoder,,4.01,4013420097,4248 65TH PL,New York,NY,11377,5055
4032,40.7181,-73.9938,NY,1583,1,15812.6012,,AggieReverseGeocoder,,4.01,1003020001,263 GRAND ST,New York,NY,10002,5155
4033,40.7158,-74.0035,NY,1584,1,15578.2247,,AggieReverseGeocoder,,4.01,1001560001,38 LAFAYETTE ST,New York,NY,10013,4043
4034,40.7074,-74.0055,NY,1585,1,17156.3598,,AggieReverseGeocoder,,4.01,1000750030,111 JOHN ST,New York,NY,10038,3101
4035,40.7688,-73.9584,NY,1586,1,16671.9817,,AggieReverseGeocoder,,4.01,1014460051,300 E 72ND ST,New York,NY,10021,4774
4036,40.673,-73.9424,NY,1587,1,18812.6204,,AggieReverseGeocoder,,4.01,3012360001,195 BROOKLYN AVE,New York,NY,11213,
4037,40.7448,-73.9895,NY,1588,1,15281.3478,,AggieReverseGeocoder,,4.01,1008280061,22 W 27TH ST,New York,NY,10001,6905
4038,40.6785,-73.9685,NY,1589,1,21562.638,,AggieReverseGeocoder,,4.01,3011520012,625 VANDERBILT AVE,New York,NY,11238,3805
4039,40.6844,-73.927,NY,1590,1,23672.0265,,AggieReverseGeocoder,,4.01,3016670035,670 HALSEY ST,New York,NY,11233,1253
4040,40.6971,-73.7665,NY,1591,1,14031.3398,,AggieReverseGeocoder,,4.01,4104030035,18806 114TH DR,New York,NY,11412,2611
4041,40.7405,-73.9964,NY,1592,1,16703.2319,,AggieReverseGeocoder,,4.01,1007940017,135 W 18TH ST,New York,NY,10011,4104
4042,40.7646,-73.9807,NY,1593,1,16140.7283,,AggieReverseGeocoder,,4.01,1010277501,870 7TH AVE,New York,NY,10019,4308
4043,40.7224,-73.9888,NY,1594,1,14875.0952,,AggieReverseGeocoder,,4.01,1004170076,184 ALLEN ST,New York,NY,10002,1418
4044,40.7011,-73.9224,NY,1595,1,22422.0185,,AggieReverseGeocoder,,4.01,3032350034,336 KNICKERBOCKER AVE,New York,NY,11237,3602
4045,40.7332,-73.9531,NY,1596,1,17578.2375,,AggieReverseGeocoder,,4.01,3025230046,199 HURON ST,New York,NY,11222,1710
4046,40.7715,-73.9528,NY,1597,1,16531.3558,,AggieReverseGeocoder,,4.01,1014720046,402 E 78TH ST,New York,NY,10075,1676
4047,40.6853,-73.9807,NY,1598,1,18734.4949,,AggieReverseGeocoder,,4.01,3001860001,522 ATLANTIC AVE,New York,NY,11217,1914
4048,40.7318,-73.9742,NY,1599,1,15046.9713,,AggieReverseGeocoder,,4.01,1009900070,292 AVENUE C,New York,NY,10009,2547
4049,40.7616,-73.908,NY,1600,1,20390.7555,,AggieReverseGeocoder,,4.01,4007410012,2835 48TH ST,New York,NY,11103,1239
4050,40.7158,-73.94,NY,1601,1,19281.3734,,AggieReverseGeocoder,,4.01,3029070127,78 MASPETH AVE,New York,NY,11211,2509
4051,40.685,-73.9615,NY,1602,1,22125.1416,,AggieReverseGeocoder,,4.01,3019690088,159 GATES AVE,New York,NY,11238,1945
4052,40.7081,-73.9225,NY,1603,1,23031.3974,,AggieReverseGeocoder,,4.01,3031690001,1274 FLUSHING AVE,New York,NY,11237,2303
4053,40.7377,-74.0018,NY,1604,1,15203.2223,,AggieReverseGeocoder,,4.01,1006170021,221 W 12TH ST,New York,NY,10011,7708
4054,40.6919,-73.9975,NY,1605,1,18281.367,,AggieReverseGeocoder,,4.01,3002600058,45 STATE ST,New York,NY,11201,5528
4055,40.7593,-73.9198,NY,1606,1,18890.7459,,AggieReverseGeocoder,,4.01,4006550041,3208 38TH ST,New York,NY,11103,4054
4056,40.7614,-73.9502,NY,1607,1,656.2542,,AggieReverseGeocoder,,4.01,1013730001,40 RIVER RD,New York,NY,10044,1135
4057,40.6873,-73.9736,NY,1608,1,20484.5061,,AggieReverseGeocoder,,4.01,3021180011,77 S OXFORD ST,New York,NY,11217,1607
4058,40.8089,-73.9383,NY,1609,1,11375.0728,,AggieReverseGeocoder,,4.01,1017550020,47 E 130TH ST,New York,NY,10037,3704
4059,40.7456,-73.9887,NY,1610,1,14968.8458,,AggieReverseGeocoder,,4.01,1008300024,1185 BROADWAY,New York,NY,10001,5402
4060,40.7524,-73.9842,NY,1611,1,15062.5964,,AggieReverseGeocoder,,4.01,1008410018,35 W 39TH ST,New York,NY,10018,3801
4061,40.7413,-73.991,NY,1612,1,14890.7203,,AggieReverseGeocoder,,4.01,1008240028,9 W 22ND ST,New York,NY,10010,5101
4062,40.7688,-73.8982,NY,1613,1,19515.7499,,AggieReverseGeocoder,,4.01,4009670037,2137 71ST ST,New York,NY,11370,1004
4063,40.7565,-73.9724,NY,1614,1,15484.4741,,AggieReverseGeocoder,,4.01,1013040001,301 PARK AVE,New York,NY,10022,6844
4064,40.7343,-74.0024,NY,1615,1,15234.4725,,AggieReverseGeocoder,,4.01,1006100016,115 7TH AVE S,New York,NY,10014,3131
4065,40.758,-73.9662,NY,1616,1,15625.1,,AggieReverseGeocoder,,4.01,1013480049,1044 2ND AVE,New York,NY,10022,4003
4066,40.7759,-73.9532,NY,1617,1,17328.2359,,AggieReverseGeocoder,,4.01,1015280028,1597 2ND AVE,New York,NY,10028,4128
4067,40.7117,-74.007,NY,1618,1,15609.4749,,AggieReverseGeocoder,,4.01,1000900013,34 PARK ROW,New York,NY,10038,2302
4068,40.817,-73.8466,NY,1619,1,12609.4557,,AggieReverseGeocoder,,4.01,2035110038,2228 LACOMBE AVE,New York,NY,10473,1503
4069,40.7864,-73.9506,NY,1620,1,16921.9833,,AggieReverseGeocoder,,4.01,1016240015,1490 LEXINGTON AVE,New York,NY,10029,7301
4070,40.7352,-74.0054,NY,1621,1,14484.4677,,AggieReverseGeocoder,,4.01,1006210013,96 PERRY ST,New York,NY,10014,5500
4071,40.8789,-73.9048,NY,1622,1,7093.7954,,AggieReverseGeocoder,,4.01,2032660040,5572 BROADWAY,New York,NY,10463,5216
4072,40.8168,-73.9175,NY,1623,1,11437.5732,,AggieReverseGeocoder,,4.01,2023970017,364 E 151ST ST,New York,NY,10455,2603
4073,40.7332,-73.9811,NY,1624,1,14281.3414,,AggieReverseGeocoder,,4.01,1009230039,346 E 18TH ST,New York,NY,10003,2817
4074,40.9027,-73.8523,NY,1625,1,6593.7922,,AggieReverseGeocoder,,4.01,2050830007,4606 RICHARDSON AVE,New York,NY,10470,1550
4075,40.7196,-73.9931,NY,1626,1,15562.5996,,AggieReverseGeocoder,,4.01,1004240029,135 CHRYSTIE ST,New York,NY,10002,2808
4076,40.7154,-73.9934,NY,1627,1,16515.7307,,AggieReverseGeocoder,,4.01,1003010001,99 CANAL ST,New York,NY,10002,6020
4077,40.7287,-74.0094,NY,1628,1,15718.8506,,AggieReverseGeocoder,,4.01,1005960001,305 WEST ST,New York,NY,10013,1025
4078,40.7858,-73.9706,NY,1629,1,14750.0944,,AggieReverseGeocoder,,4.01,1011990045,20 W 86TH ST,New York,NY,10024,3604
4079,40.72,-73.9881,NY,1630,1,15843.8514,,AggieReverseGeocoder,,4.01,1004100047,105 RIVINGTON ST,New York,NY,10002,2203
4080,40.8154,-73.9399,NY,1631,1,10359.4413,,AggieReverseGeocoder,,4.01,1017350001,540 MALCOLM X BLVD,New York,NY,10037,1804
4081,40.6427,-73.9419,NY,1632,1,20687.6324,,AggieReverseGeocoder,,4.01,3049540068,585 E 37TH ST,New York,NY,11203,5601
4082,40.8497,-73.8873,NY,1633,1,10796.9441,,AggieReverseGeocoder,,4.01,2030830029,670 E 182ND ST,New York,NY,10457,1802
4083,40.6828,-73.9216,NY,1634,1,25375.1624,,AggieReverseGeocoder,,4.01,3015040018,524 DECATUR ST,New York,NY,11233,1302
4084,40.7097,-73.9487,NY,1635,1,20765.7579,,AggieReverseGeocoder,,4.01,3030220025,417 LORIMER ST,New York,NY,11206,1087
4085,40.7756,-73.9523,NY,1636,1,17265.7355,,AggieReverseGeocoder,,4.01,1015460009,311 E 83RD ST,New York,NY,10028,4345
4086,40.6398,-74.0015,NY,1637,1,16484.4805,,AggieReverseGeocoder,,4.01,3056370046,4924 9TH AVE,New York,NY,11220,2424
4087,40.7169,-73.9832,NY,1638,1,16000.1024,,AggieReverseGeocoder,,4.01,1003360013,10 PITT ST,New York,NY,10002,4012
4088,40.7016,-73.9897,NY,1639,1,16109.4781,,AggieReverseGeocoder,,4.01,3000510001,65 WASHINGTON ST,New York,NY,11201,1470
4089,40.7295,-73.9983,NY,1640,1,14968.8458,,AggieReverseGeocoder,,4.01,1005377503,70 W 3RD ST,New York,NY,10012,1078
4090,40.719,-73.9505,NY,1641,1,17125.1096,,AggieReverseGeocoder,,4.01,3026960001,431 DRIGGS AVE,New York,NY,11211,
4091,40.8532,-73.9126,NY,1642,1,8781.3062,,AggieReverseGeocoder,,4.01,2028790025,1882 ANDREWS AVE,New York,NY,10453,5202
4092,40.7246,-73.9986,NY,1643,1,16234.4789,,AggieReverseGeocoder,,4.01,1004980001,92 PRINCE ST,New York,NY,10012,3209
4093,40.6864,-73.9896,NY,1644,1,17953.2399,,AggieReverseGeocoder,,4.01,3001940059,99 BERGEN ST,New York,NY,11201,6328
4094,40.662,-73.957,NY,1645,1,18453.2431,,AggieReverseGeocoder,,4.01,3013190001,133 LEFFERTS AVE,New York,NY,11225,3468
4095,40.6814,-74.0007,NY,1646,1,17406.3614,,AggieReverseGeocoder,,4.01,3003550050,1 1ST PL,New York,NY,11231,3448
4096,40.7364,-73.8487,NY,1647,1,22453.2687,,AggieReverseGeocoder,,4.01,4021590002,6227 108TH ST,New York,NY,11375,1140
4097,40.688,-73.9758,NY,1648,1,20422.0057,,AggieReverseGeocoder,,4.01,3020980074,62 S ELLIOTT PL,New York,NY,11217,1245
4098,40.7977,-73.9714,NY,1649,1,13015.7083,,AggieReverseGeocoder,,4.01,1018710061,814 W END AVE,New York,NY,10025,5357
4099,40.833,-73.8988,NY,1650,1,11250.072,,AggieReverseGeocoder,,4.01,2029350064,667 JEFFERSON PL,New York,NY,10456,2514
4100,40.752,-73.9833,NY,1651,1,15203.2223,,AggieReverseGeocoder,,4.01,1008400058,16 W 39TH ST,New York,NY,10018,3802
4101,40.73,-73.8235,NY,1652,1,20000.128,,AggieReverseGeocoder,,4.01,4066160037,6954 MAIN ST,New York,NY,11367,1724
4102,40.7248,-73.9922,NY,1653,,,,,,,,,,,,
4103,40.7979,-73.94,NY,1654,,,,,,,,,,,,
4104,40.7597,-73.9956,NY,1655,,,,,,,,,,,,
4105,40.7747,-73.9822,NY,1656,,,,,,,,,,,,
4106,40.7611,-73.9733,NY,1657,,,,,,,,,,,,
4107,40.753,-73.9001,NY,1658,,,,,,,,,,,,
4108,40.7427,-73.9845,NY,1659,,,,,,,,,,,,
4109,40.7723,-73.9272,NY,1660,,,,,,,,,,,,
4110,40.7627,-73.9692,NY,1661,,,,,,,,,,,,
4111,40.8339,-73.927,NY,1662,,,,,,,,,,,,
4112,40.8037,-73.9675,NY,1663,,,,,,,,,,,,
4113,40.8034,-73.9561,NY,1664,,,,,,,,,,,,
4114,40.6715,-73.9577,NY,1665,,,,,,,,,,,,
4115,40.7358,-73.7744,NY,1666,,,,,,,,,,,,
4116,40.7533,-73.9203,NY,1667,,,,,,,,,,,,
4117,40.6491,-73.9785,NY,1668,,,,,,,,,,,,
4118,40.6717,-73.952,NY,1669,,,,,,,,,,,,
4119,40.747,-73.9564,NY,1670,,,,,,,,,,,,
4120,40.7865,-73.9484,NY,1671,,,,,,,,,,,,
4121,40.7539,-73.9848,NY,1672,,,,,,,,,,,,
4122,40.7535,-73.9788,NY,1673,,,,,,,,,,,,
4123,40.8123,-73.9045,NY,1674,,,,,,,,,,,,
4124,40.7525,-73.9726,NY,1675,,,,,,,,,,,,
4125,40.8553,-73.9072,NY,1676,,,,,,,,,,,,
4126,40.8136,-73.9611,NY,1677,,,,,,,,,,,,
4127,40.8058,-73.9671,NY,1678,,,,,,,,,,,,
4128,40.7635,-73.9263,NY,1679,,,,,,,,,,,,
4129,40.7289,-73.9993,NY,1680,,,,,,,,,,,,
4130,40.753,-74.004,NY,1681,,,,,,,,,,,,
4131,40.7379,-73.9922,NY,1682,,,,,,,,,,,,
4132,40.71,-73.7947,NY,1683,,,,,,,,,,,,
4133,40.6594,-73.9499,NY,1684,,,,,,,,,,,,
4134,40.8039,-73.9582,NY,1685,,,,,,,,,,,,
4135,40.7694,-73.9519,NY,1686,,,,,,,,,,,,
4136,40.7201,-74.0085,NY,1687,,,,,,,,,,,,
4137,40.8231,-73.9505,NY,1688,,,,,,,,,,,,
4138,40.7454,-73.991,NY,1689,,,,,,,,,,,,
4139,40.7685,-73.9657,NY,1690,,,,,,,,,,,,
4140,40.7396,-73.9889,NY,1691,,,,,,,,,,,,
4141,40.6634,-73.9893,NY,1692,,,,,,,,,,,,
4142,40.8187,-73.9186,NY,1693,,,,,,,,,,,,
4143,40.7031,-73.9942,NY,1694,,,,,,,,,,,,
4144,40.7832,-73.9525,NY,1695,,,,,,,,,,,,
4145,40.734,-73.8624,NY,1696,,,,,,,,,,,,
4146,40.734,-73.9888,NY,1697,,,,,,,,,,,,
4147,40.6673,-73.9746,NY,1698,,,,,,,,,,,,
4148,40.6777,-73.9498,NY,1699,,,,,,,,,,,,
4149,40.643,-73.9993,NY,1700,,,,,,,,,,,,
4150,40.6902,-73.7544,NY,1701,,,,,,,,,,,,
4151,40.6538,-73.9555,NY,1702,,,,,,,,,,,,
4152,40.7525,-73.9883,NY,1703,,,,,,,,,,,,
4153,40.6096,-73.9663,NY,1704,,,,,,,,,,,,
4154,40.6329,-73.9477,NY,1705,,,,,,,,,,,,
4155,40.7078,-74.0069,NY,1706,,,,,,,,,,,,
4156,40.7172,-74.0037,NY,1707,,,,,,,,,,,,
4157,40.7452,-73.9554,NY,1708,,,,,,,,,,,,
4158,40.7975,-73.9488,NY,1709,,,,,,,,,,,,
4159,40.6886,-73.851,NY,1710,,,,,,,,,,,,
4160,40.7515,-73.9357,NY,1711,,,,,,,,,,,,
4161,40.7776,-73.9834,NY,1712,,,,,,,,,,,,
4162,40.6771,-73.9707,NY,1713,,,,,,,,,,,,
4163,40.7679,-73.9084,NY,1714,,,,,,,,,,,,
4164,40.7597,-73.9859,NY,1715,,,,,,,,,,,,
4165,40.7533,-74.0038,NY,1716,,,,,,,,,,,,
4166,40.7509,-73.9807,NY,1717,,,,,,,,,,,,
4167,40.7839,-73.9503,NY,1718,,,,,,,,,,,,
4168,40.7666,-73.965,NY,1719,,,,,,,,,,,,
4169,40.7249,-73.9873,NY,1720,,,,,,,,,,,,
4170,40.7511,-73.9887,NY,1721,,,,,,,,,,,,
4171,40.7365,-73.9949,NY,1722,,,,,,,,,,,,
4172,40.7249,-73.9884,NY,1723,,,,,,,,,,,,
4173,40.801,-73.9688,NY,1724,,,,,,,,,,,,
4174,40.6766,-73.7794,NY,1725,,,,,,,,,,,,
4175,40.7229,-73.9431,NY,1726,,,,,,,,,,,,
4176,40.7434,-73.9961,NY,1727,,,,,,,,,,,,
4177,40.7524,-73.9804,NY,1728,,,,,,,,,,,,
4178,40.7562,-73.9716,NY,1729,,,,,,,,,,,,
4179,40.7725,-73.9824,NY,1730,,,,,,,,,,,,
4180,40.7989,-73.9364,NY,1731,,,,,,,,,,,,
4181,40.7025,-73.9811,NY,1732,,,,,,,,,,,,
4182,40.6247,-73.9993,NY,1733,,,,,,,,,,,,
4183,40.7416,-73.9542,NY,1734,,,,,,,,,,,,
4184,40.6539,-74.0082,NY,1735,,,,,,,,,,,,
4185,40.7312,-73.9919,NY,1736,,,,,,,,,,,,
4186,40.7722,-73.9643,NY,1737,,,,,,,,,,,,
4187,40.8139,-73.8564,NY,1738,,,,,,,,,,,,
4188,40.8051,-73.9549,NY,1739,,,,,,,,,,,,
4189,40.7535,-73.8869,NY,1740,,,,,,,,,,,,
4190,40.7232,-73.9894,NY,1741,,,,,,,,,,,,
4191,40.7096,-73.967,NY,1742,,,,,,,,,,,,
4192,40.8242,-73.9372,NY,1743,,,,,,,,,,,,
4193,40.7321,-73.9923,NY,1744,,,,,,,,,,,,
4194,40.739,-73.9929,NY,1745,,,,,,,,,,,,
4195,40.7839,-73.9523,NY,1746,,,,,,,,,,,,
4196,40.6716,-73.9503,NY,1747,,,,,,,,,,,,
4197,40.8002,-73.9673,NY,1748,,,,,,,,,,,,
4198,40.775,-73.947,NY,1749,,,,,,,,,,,,
4199,40.7583,-73.8341,NY,1750,,,,,,,,,,,,
4200,40.7461,-74.0081,NY,1751,,,,,,,,,,,,
4201,40.8198,-73.8976,NY,1752,,,,,,,,,,,,
4202,40.7703,-73.9499,NY,1753,,,,,,,,,,,,
4203,40.6446,-74.0049,NY,1754,,,,,,,,,,,,
4204,40.7044,-73.7928,NY,1755,,,,,,,,,,,,
4205,40.7429,-73.9772,NY,1756,,,,,,,,,,,,
4206,40.8617,-73.8243,NY,1757,,,,,,,,,,,,
4207,40.6692,-73.9381,NY,1758,,,,,,,,,,,,
4208,40.7414,-73.9939,NY,1759,,,,,,,,,,,,
4209,40.7707,-73.9509,NY,1760,,,,,,,,,,,,
4210,40.7185,-74.0026,NY,1761,,,,,,,,,,,,
4211,40.6688,-73.9733,NY,1762,,,,,,,,,,,,
4212,40.7481,-73.9565,NY,1763,,,,,,,,,,,,
4213,40.7449,-73.9975,NY,1764,,,,,,,,,,,,
4214,40.6683,-73.9538,NY,1765,,,,,,,,,,,,
4215,40.6453,-74.0137,NY,1766,,,,,,,,,,,,
4216,40.8142,-73.827,NY,1767,,,,,,,,,,,,
4217,40.7959,-73.9727,NY,1768,,,,,,,,,,,,
4218,40.7369,-73.7625,NY,1769,,,,,,,,,,,,
4219,40.6641,-73.9434,NY,1770,,,,,,,,,,,,
4220,40.7604,-73.8748,NY,1771,,,,,,,,,,,,
4221,40.761,-73.9772,NY,1772,,,,,,,,,,,,
4222,40.7477,-73.975,NY,1773,,,,,,,,,,,,
4223,40.6748,-73.9445,NY,1774,,,,,,,,,,,,
4224,40.7164,-73.9475,NY,1775,,,,,,,,,,,,
4225,40.7717,-73.9552,NY,1776,,,,,,,,,,,,
4226,40.7789,-73.9623,NY,1777,,,,,,,,,,,,
4227,40.7551,-73.9769,NY,1778,,,,,,,,,,,,
4228,40.7602,-73.9136,NY,1779,,,,,,,,,,,,
4229,40.7201,-74.0106,NY,1780,,,,,,,,,,,,
4230,40.7551,-73.9886,NY,1781,,,,,,,,,,,,
4231,40.7485,-73.9761,NY,1782,,,,,,,,,,,,
4232,40.7347,-73.9883,NY,1783,,,,,,,,,,,,
4233,40.7604,-73.9894,NY,1784,,,,,,,,,,,,
4234,40.7482,-73.9685,NY,1785,,,,,,,,,,,,
4235,40.7511,-73.9869,NY,1786,,,,,,,,,,,,
4236,40.6987,-73.7427,NY,1787,,,,,,,,,,,,
4237,40.7714,-73.9504,NY,1788,,,,,,,,,,,,
4238,40.7841,-73.9522,NY,1789,,,,,,,,,,,,
4239,40.7686,-73.9111,NY,1790,,,,,,,,,,,,
4240,40.6918,-73.9261,NY,1791,,,,,,,,,,,,
4241,40.7376,-73.9803,NY,1792,,,,,,,,,,,,
4242,40.8581,-73.8957,NY,1793,,,,,,,,,,,,
4243,40.7452,-73.9211,NY,1794,,,,,,,,,,,,
4244,40.8472,-73.8173,NY,1795,,,,,,,,,,,,
4245,40.6449,-73.9744,NY,1796,,,,,,,,,,,,
4246,40.693,-73.9678,NY,1797,,,,,,,,,,,,
4247,40.7359,-74.0008,NY,1798,,,,,,,,,,,,
4248,40.6707,-73.9337,NY,1799,,,,,,,,,,,,
4249,40.7547,-73.9258,NY,1800,,,,,,,,,,,,
4250,40.7474,-73.9724,NY,1801,,,,,,,,,,,,
4251,40.7447,-73.9758,NY,1802,,,,,,,,,,,,
4252,40.8388,-73.86,NY,1803,,,,,,,,,,,,
4253,40.7019,-73.9181,NY,1804,,,,,,,,,,,,
4254,40.73,-73.9835,NY,1805,,,,,,,,,,,,
4255,40.6385,-73.9732,NY,1806,,,,,,,,,,,,
4256,40.6769,-73.9,NY,1807,,,,,,,,,,,,
4257,40.7651,-73.9804,NY,1808,,,,,,,,,,,,
4258,40.7704,-73.9622,NY,1809,,,,,,,,,,,,
4259,40.7859,-73.953,NY,1810,,,,,,,,,,,,
4260,40.7333,-73.9521,NY,1811,,,,,,,,,,,,
4261,40.7141,-73.949,NY,1812,,,,,,,,,,,,
4262,40.7034,-73.9866,NY,1813,,,,,,,,,,,,
4263,40.7194,-73.9912,NY,1814,,,,,,,,,,,,
4264,40.6931,-73.9698,NY,1815,,,,,,,,,,,,
4265,40.7031,-73.8009,NY,1816,,,,,,,,,,,,
4266,40.8572,-73.9098,NY,1817,,,,,,,,,,,,
4267,40.7583,-73.9964,NY,1818,,,,,,,,,,,,
4268,40.6796,-73.9693,NY,1819,,,,,,,,,,,,
4269,40.7106,-73.9664,NY,1820,,,,,,,,,,,,
4270,40.6782,-73.9442,NY,1821,,,,,,,,,,,,
4271,40.7593,-73.9769,NY,1822,,,,,,,,,,,,
4272,40.8551,-73.9369,NY,1823,,,,,,,,,,,,
4273,40.6893,-73.9178,NY,1824,,,,,,,,,,,,
4274,40.72,-74.0086,NY,1825,,,,,,,,,,,,
4275,40.7408,-73.9838,NY,1826,,,,,,,,,,,,
4276,40.7931,-73.9711,NY,1827,,,,,,,,,,,,
4277,40.8415,-73.9407,NY,1828,,,,,,,,,,,,
4278,40.6529,-73.9593,NY,1829,,,,,,,,,,,,
